cost:RealisticUsageScenario;response time:RealisticUsageScenario;POFOD:RealisticUsageScenario;lower bound confidence(response time:RealisticUsageScenario);upper bound confidence(response time:RealisticUsageScenario);alpha(response time:RealisticUsageScenario);ContinuousProcessingRateDegreeImpl:Server1:CPU;ContinuousProcessingRateDegreeImpl:Server1:HDD;ContinuousProcessingRateDegreeImpl:Server2:CPU;ContinuousProcessingRateDegreeImpl:Server2:HDD;AllocationDegreeImpl:Allocation_Assembly_FileStorage <FileStorage> <FileStorage>;AllocationDegreeImpl:Allocation_Assembly_Packaging <Packaging> <Packaging>;AllocationDegreeImpl:Allocation_Assembly_MediaAccess <MediaAccess> <MediaAccess>;AllocationDegreeImpl:Allocation_Assembly_MediaManagement <MediaManagement> <MediaManagement>;AllocationDegreeImpl:DecoderInstance_Allocation;AllocationDegreeImpl:LogAnalyzerInstance_Allocation;AllocationDegreeImpl:LogCollectorInstance_Allocation;AllocationDegreeImpl:AlertHandlerInstance_Allocation;AllocationDegreeImpl:AgentInstance_Allocation;AllocationDegreeImpl:Adapter_DetectionInstance_Allocation;Util of Server1 CPU;Util of Server1 HDD;Util of Server2 CPU;Util of Server2 HDD;Util of Network LAN;Candidate ID;
96727.78220713105;6.483114317514017;3.855404053310085E-5;0.0;Infinity;0.95;2.9371718923563347E9;1.0036677786878973E9;3.351346921452402E9;2.508560438544533E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.01503862437409531;0.013554732473517794;NaN;NaN;0.19357379193576207;31;
245348.2253473528;12.612504346177;3.1164699603292156E-5;0.0;Infinity;0.95;7.142868180068141E9;7.22549829503223E8;9.053680176422047E9;1.7592356489027112E9;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.006283088278491666;0.018886103520945996;2.239171347895308E-6;NaN;0.3377715822741054;38;
130026.35738392627;18.734621377232934;3.5674746192593254E-5;0.0;Infinity;0.95;5.057618513487301E9;2.6473479152649484E9;3.450805312107784E9;4.084676720165537E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);3.734615632855487E-6;NaN;0.013359243558583422;3.430304425566799E-4;0.4402458345371938;40;
224479.12595240626;19.259703898630008;3.222755525522647E-5;0.0;Infinity;0.95;9.945467081125622E9;4.062624755771862E9;4.85980798236813E9;5.798064013767715E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.0020284479292832502;0.003281613417378426;0.0048348022301399896;NaN;0.4357245527156347;49;
125357.79135242928;17.202210824309997;3.574938804284944E-5;0.0;Infinity;0.95;3.754690189365097E9;1.0006072951137032E8;4.442495900796855E9;1.1938164136700356E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.011267497302577145;0.131211949258359;4.1406834435653295E-6;NaN;0.32258269003688333;52;
64689.313386618596;10.802097428641948;1.0156393154936438E-4;0.0;Infinity;0.95;2.707529815097188E8;3.0414842435121284E9;3.881867910931521E9;5.28691911961999E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.1762977095114745;0.004789806994508816;NaN;NaN;0.17912698143854477;61;
146300.43027166597;12.813586869689969;3.5409055643031984E-5;0.0;Infinity;0.95;3.1385225583760686E9;1.5071233263369257E9;6.454839459734997E9;5.3559774179153435E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);6.207670810054466E-6;NaN;0.007174210633026479;2.680244093047346E-4;0.3508398829475359;75;
127795.24137367628;6.01061086053198;3.7603518004969416E-5;0.0;Infinity;0.95;2.3700331952348423E9;3.513862279864229E9;5.989649563010243E9;3.5341194156901634E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.008943419711651357;0.003995517703346496;0.004139892714145388;NaN;0.1962635559211301;83;
221671.00553150923;20.602154465397998;3.160643947808239E-5;0.0;Infinity;0.95;7.224338938700938E9;4.438264902255584E8;7.39372809673301E9;2.191350269263807E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.0028495755518485044;0.030844056594444003;0.0032799277451608377;NaN;0.43721245637927764;93;
296923.8639398629;5.260937670613977;3.0276625363701015E-5;0.0;Infinity;0.95;9.656541801738129E9;3.0574927717579784E9;9.978382460919395E9;5.078798736936556E9;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.0024759941922122275;NaN;0.0020247045301057254;0.0026369033553466092;0.17455859550300556;96;
